source,target,interaction,weight
clarenceheyramw,barevalodeleon,mention,1
clarenceheyramw,mpguatemala,mention,1
clarenceheyramw,santipalomov,mention,1
clarenceheyramw,ubaldomacu,mention,1
clarenceheyramw,ubaldomacu,reply,1
claritadeleon,barevalodeleon,mention,1
claritadeleon,barevalodeleon,reply,1
claroscuronews,barevalodeleon,mention,1
claroscuronews,magaguatemala,mention,1
classic_amb,barevalodeleon,mention,1
classic_amb,guate_opina,mention,1
classic_amb,guate_opina,reply,1
classic_amb,jav_jos02,mention,1
claudia41696638,barevalodeleon,reply,1
claudia41696638,mpguatemala,mention,1
claudia41696638,santipalomov,mention,1
claudia41696638,ubaldomacu,mention,1
claudia41696638,ubaldomacu,reply,1
claudialuna1064,barevalodeleon,reply,1
claudialuna1064,drewzecena,mention,1
claudialuna1064,drewzecena,reply,1
claudialuna1064,ubaldomacu,mention,1
claudialuna1064,ubaldomacu,reply,1
claudiapinettaa,barevalodeleon,mention,1
claudiapinettaa,vicentecarrera_,mention,1
claudiapinettaa,vicentecarrera_,reply,1
claudiarod14rod,barevalodeleon,mention,1
claudiarod14rod,mendiamariela,mention,1
claudiarod14rod,mendiamariela,reply,1
claudiayan8074,antulioavm,mention,1
claudiayan8074,antulioavm,reply,1
claudiayan8074,drgiammattei,mention,1
claudiayan8074,georgyerchila,mention,1
claudiayan8074,jimmymoralesgt,mention,1
claudiayan8074,mildred_gaitan,mention,1
claudiayan8074,mildred_gaitan,reply,1
claudiayan8074,ninnettev63981,mention,1
claudiayan8074,ninnettev63981,reply,1
claudiayan8074,oswaldonacho,mention,1
claudiayan8074,oswaldonacho,reply,1
claudiayan8074,ottoperezmolina,mention,1
claudiayan8074,tumguate,mention,1
claudiayan8074,tumguate,reply,1
climaya,andread_gtv,mention,1
climaya,andread_gtv,reply,1
climaya,barevalodeleon,mention,1
climaya,guatevision_tv,mention,1
climaya,ueguatemala,mention,1
climaya,wfpguatemala,mention,1
clsosita,aztecanoticiagt,mention,1
clsosita,aztecanoticiagt,reply,1
clsosita,barevalodeleon,mention,1
clsosita,marcoscahuex___,mention,1
cobrejacinto,avillagran502,mention,1
cobrejacinto,bancadasemilla,mention,1
cobrejacinto,barevalodeleon,reply,1
cobrejacinto,elquenews,mention,1
cobrejacinto,elquenews,reply,1
cobrejacinto,gersongudielcas,mention,1
cobrejacinto,gersongudielcas,reply,1
cobrejacinto,lucreciapeinado,mention,1
cobrejacinto,olsenpsico,mention,1
cobrejacinto,olsenpsico,reply,1
cobrejacinto,santipalomov,mention,1
coca_moraless,barevalodeleon,mention,1
coca_moraless,mingobguate,mention,1
coca_moraless,nenucosm81863,mention,1
coca_moraless,nenucosm81863,reply,1
codigo1990,barevalodeleon,mention,1
codigo1990,mpguatemala,mention,1
codigo1990,santipalomov,mention,1
codigo1990,ubaldomacu,mention,1
codigo1990,ubaldomacu,reply,1
codimech1,tn23noticias,mention,1
codimech1,tn23noticias,reply,1
cohen13henry,barevalodeleon,mention,1
cohen13henry,caoilfhionnanna,mention,1
cohen13henry,cidh,mention,1
cohen13henry,jczamora,mention,1
cohen13henry,jczamora,reply,1
cohen13henry,pressfreedom,mention,1
cohen13henry,pvacav,mention,1
cohen13henry,rele_cidh,mention,1
cohen13henry,rsf_inter,mention,1
cohen13henry,un_spexperts,mention,1
cohen13henry,unhumanrights,mention,1
cohen13henry,volker_turk,mention,1
cohuoj_elena,barevalodeleon,mention,1
cohuoj_elena,factor4_gt,mention,1
cohuoj_elena,factor4_gt,reply,1
cojulun_ju66554,barevalodeleon,mention,1
cojulun_ju66554,mpguatemala,mention,1
cojulun_ju66554,santipalomov,mention,1
cojulun_ju66554,ubaldomacu,mention,1
cojulun_ju66554,ubaldomacu,reply,1
coka_fig,barevalodeleon,mention,1
coka_fig,caoilfhionnanna,mention,1
coka_fig,cidh,mention,1
coka_fig,jczamora,mention,1
coka_fig,jczamora,reply,1
coka_fig,pressfreedom,mention,1
coka_fig,pvacav,mention,1
coka_fig,rele_cidh,mention,1
coka_fig,rsf_inter,mention,1
coka_fig,un_spexperts,mention,1
coka_fig,unhumanrights,mention,1
coka_fig,volker_turk,mention,1
cokadavila,barevalodeleon,mention,1
cokadavila,barevalodeleon,reply,1
cokearchila,barevalodeleon,mention,1
cokearchila,barevalodeleon,reply,1
cokyblancot,__vadertg,mention,1
cokyblancot,_spguatemala,mention,1
cokyblancot,agn_noticias,mention,1
cokyblancot,aztecaguate,mention,1
cokyblancot,congresoguate,mention,1
cokyblancot,diariodeca,mention,1
cokyblancot,drgiammattei,mention,1
cokyblancot,felixsinexcusas,mention,1
cokyblancot,fjimenezmingob,reply,1
cokyblancot,guatemalagob,mention,1
cokyblancot,leivaslsergio,mention,1
cokyblancot,leivaslsergio,reply,1
cokyblancot,pncdeguatemala,mention,1
cokyblancot,radio_tgw,mention,1
cokyblancot,rodrigoarenas,mention,1
cokyblancot,rodrigoarenas,reply,1
cokyblancot,sandra_jovelp,mention,1
cokyblancot,ubaldomacu,mention,1
cokyblancot,ubaldomacu,reply,1
cokyblancot,usaidguate,mention,1
col8_1,barevalodeleon,mention,1
col8_1,elquenews,mention,1
col8_1,elquenews,reply,1
col8_1,fjimenezmingob,mention,1
colochitaaaaaa,__vadertg,reply,1
colochitaaaaaa,avillagran502,mention,1
colochitaaaaaa,bancadasemilla,mention,1
colochitaaaaaa,denunciasmuni,mention,1
colochitaaaaaa,denunciasmuni,reply,1
colochitaaaaaa,elquenews,mention,1
colochitaaaaaa,elquenews,reply,1
colochitaaaaaa,guatemalagob,mention,1
colochitaaaaaa,muniguate,mention,1
colochitaaaaaa,oco_motora,mention,1
colochitaaaaaa,oco_motora,reply,1
colochitaaaaaa,olsenpsico,mention,1
colochitaaaaaa,olsenpsico,reply,1
colochitaaaaaa,rquinonezl,mention,1
colochodelacruz,barevalodeleon,mention,1
colochodelacruz,frankguerragt,mention,1
colochodelacruz,frankguerragt,reply,1
comocuynocuento,barevalodeleon,mention,1
comocuynocuento,ivanduque,mention,1
comocuynocuento,ivanduque,reply,1
comunicalod,__vadertg,mention,1
comunicalod,abuelodesiete,mention,1
comunicalod,abuelodesiete,reply,1
comunicalod,barevalodeleon,mention,1
concepcinagui15,barevalodeleon,mention,1
concepcinagui15,gersongudielcas,mention,1
concepcinagui15,gersongudielcas,reply,1
conejo_12toledo,_spguatemala,mention,1
conejo_12toledo,agn_noticias,mention,1
conejo_12toledo,barevalodeleon,mention,1
conejo_12toledo,diariodeca,mention,1
conejo_12toledo,fjimenezmingob,mention,1
conejo_12toledo,fjimenezmingob,reply,1
conejo_12toledo,guatemalagob,mention,1
conejo_12toledo,pncdeguatemala,mention,1
conejo_12toledo,radio_tgw,mention,1
consentido4you,_cristiangt,mention,1
consentido4you,alex56gt,mention,1
consentido4you,barevalodeleon,mention,1
consentido4you,felixsinexcusas,mention,1
consentido4you,karinherreravp,mention,1
copadehgt,barevalodeleon,mention,1
copadehgt,corteidh,mention,1
coperni00829097,barevalodeleon,mention,1
coperni00829097,emisorasunidas,mention,1
coperni00829097,emisorasunidas,reply,1
corleone_62,__vadertg,mention,1
corleone_62,aliaslajose,mention,1
corleone_62,aliaslajose,reply,1
corleone_62,ashley_monzon,mention,1
corleone_62,avillagran502,mention,1
corleone_62,aztecanoticiagt,mention,1
corleone_62,bancadasemilla,mention,1
corleone_62,caoilfhionnanna,mention,1
corleone_62,cidh,mention,1
corleone_62,congresoguate,mention,1
corleone_62,elquenews,mention,1
corleone_62,elquenews,reply,1
corleone_62,guatemalagob,mention,1
corleone_62,jczamora,mention,1
corleone_62,mpguatemala,mention,1
corleone_62,olsenpsico,mention,1
corleone_62,olsenpsico,reply,1
corleone_62,pressfreedom,mention,1
corleone_62,pvacav,mention,1
corleone_62,rele_cidh,mention,1
corleone_62,royalvaradogt,mention,1
corleone_62,royalvaradogt,reply,1
corleone_62,rsf_inter,mention,1
corleone_62,santipalomov,mention,1
corleone_62,ubaldomacu,mention,1
corleone_62,un_spexperts,mention,1
corleone_62,unhumanrights,mention,1
corleone_62,usaidguate,mention,1
corleone_62,volker_turk,mention,1
coronavirusgt,barevalodeleon,mention,1
coronavirusgt,netobran,mention,1
coronavirusgt,viaguilar32,mention,1
coronavirusgt,viaguilar32,reply,1
cortizj_,barevalodeleon,mention,1
cortizj_,ivanduque,mention,1
cortizj_,ivanduque,reply,1
corvaxcorvax,barevalodeleon,mention,1
corvaxcorvax,guatemalagob,mention,1
corvaxcorvax,guatemalagob,reply,1
coyotechapin,__vadertg,mention,1
coyotechapin,__vadertg,reply,1
coyotechapin,c_smaldonado,mention,1
coyotechapin,congresoguate,mention,1
coyotechapin,el_pais,mention,1
coyotechapin,puertoinforma,mention,1
coyotechapin,puertoinforma,reply,1
coyotechapin,usaidguate,mention,1
cozetyg,barevalodeleon,reply,1
cozetyg,elizabethvelsqu,mention,1
cozetyg,elizabethvelsqu,reply,1
cozetyg,mpguatemala,mention,1
cozetyg,pedgar05,mention,1
cquevedo1313,mpguatemala,mention,1
crazybearj,barevalodeleon,mention,1
crazybearj,fjimenezmingob,mention,1
crazybearj,guatemalagob,mention,1
crazybearj,mingobguate,mention,1
crazybearj,sandra_jovelp,mention,1
crazybearj,uclcgt,mention,1
crazybearj,vicentecarrera_,mention,1
crazybearj,vicentecarrera_,reply,1
cris0b,abuelodesiete,mention,1
cris0b,abuelodesiete,reply,1
cris0b,armandoleongt,mention,1
cris0b,barevalodeleon,mention,1
crisguerra,barevalodeleon,mention,1
crisguerra,drewzecena,mention,1
crisguerra,drewzecena,reply,1
crisitian7,__vadertg,mention,1
crisitian7,barevalodeleon,mention,1
crisitian7,olsenpsico,mention,1
crisitian7,olsenpsico,reply,1
crisstitat,barevalodeleon,mention,1
crisstitat,wjmartinv,mention,1
crisstitat,wjmartinv,reply,1
cristeptesico,barevalodeleon,mention,1
cristeptesico,felixsinexcusas,mention,1
cristeptesico,guatemalagob,mention,1
cristeptesico,manuelcevans,mention,1
cristeptesico,manuelcevans,reply,1
cristgkopp,barevalodeleon,mention,1
cristgkopp,ivanduque,mention,1
cristgkopp,ivanduque,reply,1
cristhian2820,barevalodeleon,mention,1
cristhian2820,emisorasunidas,mention,1
cristhian2820,emisorasunidas,reply,1
cristhian2820,noel_solis,mention,1
cristhian2820,rquinonezl,mention,1
cristia13944035,barevalodeleon,mention,1
cristia13944035,barevalodeleon,reply,1
cristia17892973,wichomarg,mention,1
cristia17892973,wichomarg,reply,1
cristianchj,barevalodeleon,mention,1
cristianchj,barevalodeleon,reply,1
cristianchj,felixsinexcusas,mention,1
cristianchj,guatemalagob,mention,1
cristianknf,barevalodeleon,mention,1
cristianknf,mpguatemala,mention,1
cristianknf,santipalomov,mention,1
cristianknf,ubaldomacu,mention,1
cristianknf,ubaldomacu,reply,1
cristianvaldez5,cacifguatemala,mention,1
cristianvaldez5,drgiammattei,mention,1
cristianvaldez5,elbencho_gt,mention,1
cristianvaldez5,elbencho_gt,reply,1
cristianvaldez5,evoespueblo,mention,1
cristianvaldez5,evoespueblo,quote,1
cristianvaldez5,felixsinexcusas,mention,1
cristianvaldez5,jmenkos,mention,1
cristianvaldez5,marnguate,mention,1
cristianvaldez5,minfingt,mention,1
cristianvaldez5,mofa_taiwan,mention,1
cristianvaldez5,rafaelae1967,quote,1
cristianvaldez5,vichoguate,mention,1
cristianvaldez5,vichoguate,reply,1
cristin25749072,barevalodeleon,mention,1
cristin25749072,fjimenezmingob,mention,1
cristin25749072,guatemalagob,mention,1
cristin25749072,mingobguate,mention,1
cristin25749072,sandra_jovelp,mention,1
cristin25749072,uclcgt,mention,1
cristin25749072,vicentecarrera_,mention,1
cristin25749072,vicentecarrera_,reply,1
cristinamazar11,barevalodeleon,mention,1
cristinamazar11,barevalodeleon,reply,1
critica_al100,barevalodeleon,mention,1
critica_al100,barevalodeleon,reply,1
crrc9119,barevalodeleon,mention,1
crrc9119,drewzecena,mention,1
crrc9119,raulbarreragt,mention,1
crrc9119,robrimola,mention,1
crrc9119,robrimola,reply,1
crticaconstru20,barevalodeleon,reply,1
crticaconstru20,luisalbert98610,mention,1
crticaconstru20,luisalbert98610,reply,1
crticaconstru20,monomalteco,mention,1
crticaconstru20,monomalteco,reply,1
crticaconstru20,olsenpsico,reply,1
cruuzfran33,alegutierrezv,mention,1
cruuzfran33,barevalodeleon,mention,1
cruuzfran33,j_alexvaldez,mention,1
cruuzfran33,jodyreporta,mention,1
cruuzfran33,karinherreravp,mention,1
cruuzfran33,kimyorion,mention,1
cruuzfran33,ojguatemala,mention,1
cruuzfran33,orellanafredy1,mention,1
cruuzfran33,pgnguatemala,mention,1
cruuzfran33,quiquegodoy,mention,1
cruuzfran33,ramonzamora89,mention,1
cruuzfran33,ramonzamora89,reply,1
cruuzfran33,statedept,mention,1
crynewa,barevalodeleon,mention,1
crynewa,e_piedrasanta,mention,1
crynewa,kenneseditions,mention,1
crynewa,mamanemuerta,mention,1
crynewa,raiceperdidagt,mention,1
crynewa,rperdues,mention,1
crynewa,srfanon,mention,1
crynewa,srfanon,reply,1
csaralv28780505,barevalodeleon,mention,1
csaralv28780505,mpguatemala,mention,1
csaralv28780505,santipalomov,mention,1
csaralv28780505,ubaldomacu,mention,1
csaralv28780505,ubaldomacu,reply,1
csardarodaz,barevalodeleon,reply,1
csardarodaz,jcarlos223020,mention,1
csardarodaz,jcarlos223020,reply,1
csarmolbar,barevalodeleon,mention,1
csarmolbar,olsenpsico,mention,1
csarmolbar,olsenpsico,reply,1
csimetropol,barevalodeleon,mention,1
csimetropol,guatemalagob,mention,1
csimetropol,guatemalagob,reply,1
csimetropol,magaguatemala,mention,1
csimetropol,maynorestradagt,mention,1
cuatamermelada,__vadertg,mention,1
cuatamermelada,__vadertg,reply,1
cuatamermelada,congresoguate,mention,1
cuatamermelada,fjimenezmingob,mention,1
cuatamermelada,fjimenezmingob,quote,1
cuatamermelada,usaidguate,mention,1
curulguatemala,barevalodeleon,mention,1
curulguatemala,barevalodeleon,reply,1
cutelizbethb,barevalodeleon,mention,1
cutelizbethb,barevalodeleon,reply,1
cuxmigue,fedefut_oficial,mention,1
cuxmigue,fedefut_oficial,reply,1
cuz_kuckling,barevalodeleon,mention,1
cuz_kuckling,waltehermosilla,mention,1
cuz_kuckling,waltehermosilla,reply,1
cvabelli98791,barevalodeleon,mention,1
cvabelli98791,drewzecena,mention,1
cvabelli98791,drewzecena,reply,1
cwmorales2,barevalodeleon,mention,1
cwmorales2,congresoguate,mention,1
cwmorales2,oco_motora,mention,1
cwmorales2,oco_motora,reply,1
cwmorales2,usaidguate,mention,1
d09f35578704492,barevalodeleon,mention,1
d09f35578704492,barevalodeleon,reply,1
d09f35578704492,cc_guatemala,mention,1
d09f35578704492,mpguatemala,mention,1
d09f35578704492,ojguatemala,mention,1
d1198s,barevalodeleon,mention,1
d1198s,barevalodeleon,reply,1
d_97p,agn_noticias,mention,1
d_97p,barevalodeleon,mention,1
d_97p,chatagira,mention,1
d_97p,diariodeca,mention,1
d_97p,fjimenezmingob,mention,1
d_97p,fjimenezmingob,reply,1
d_97p,guatemalagob,mention,1
d_97p,mingobguate,mention,1
d_97p,pncdeguatemala,mention,1
d_97p,radio_tgw,mention,1
daccabrera,santipalomov,mention,1
daccabrera,sw_jrh96,mention,1
daccabrera,sw_jrh96,reply,1
daccabrera,wuatemalteco,quote,1
daf69feea8084a2,barevalodeleon,mention,1
daf69feea8084a2,isapaiz_,mention,1
daf69feea8084a2,isapaiz_,reply,1
daf69feea8084a2,karinherreravp,mention,1
dagobertojosek1,barevalodeleon,mention,1
dagobertojosek1,ivanduque,mention,1
dagobertojosek1,ivanduque,reply,1
dalexi10,guatemalagob,mention,1
dalexi10,mendiamariela,mention,1
dalexi10,mendiamariela,reply,1
dalexi10,ubaldomacu,mention,1
dalexi10,ubaldomacu,reply,1
dan_vikingo,guatemalagob,mention,1
dan_vikingo,guatemalagob,reply,1
dan_vikingo,mendiamariela,mention,1
dan_vikingo,mendiamariela,reply,1
dan_vikingo,mpguatemala,mention,1
dani17sama,barevalodeleon,mention,1
dani17sama,drgiammattei,mention,1
dani17sama,jimmymoralesgt,mention,1
dani17sama,ottoperezmolina,mention,1
dani17sama,uclcgt,mention,1
dani17sama,vicentecarrera_,mention,1
dani17sama,vicentecarrera_,reply,1
danielbexe,_spguatemala,mention,1
danielbexe,agn_noticias,mention,1
danielbexe,barevalodeleon,mention,1
danielbexe,diariodeca,mention,1
danielbexe,fjimenezmingob,mention,1
danielbexe,fjimenezmingob,reply,1
danielbexe,guatemalagob,mention,1
danielbexe,pncdeguatemala,mention,1
danielbexe,radio_tgw,mention,1
danielcollin01,barevalodeleon,mention,1
danielmpatriota,barevalodeleon,mention,1
danielmpatriota,caoilfhionnanna,mention,1
danielmpatriota,cidh,mention,1
danielmpatriota,jczamora,mention,1
danielmpatriota,jczamora,reply,1
danielmpatriota,pressfreedom,mention,1
danielmpatriota,pvacav,mention,1
danielmpatriota,rele_cidh,mention,1
danielmpatriota,rsf_inter,mention,1
danielmpatriota,un_spexperts,mention,1
danielmpatriota,unhumanrights,mention,1
danielmpatriota,volker_turk,mention,1
danielpontemach,barevalodeleon,mention,1
danielpontemach,felixsinexcusas,mention,1
danielpontemach,guatemalagob,mention,1
danielpontemach,rafaelae1967,mention,1
danielpontemach,rafaelae1967,reply,1
danigarciiaa,barevalodeleon,mention,1
danigarciiaa,diaco_gt,mention,1
danigarciiaa,emisorasunidas,mention,1
danigarciiaa,guatemalagob,mention,1
danigarciiaa,jlfont001,mention,1
danigarciiaa,lahoragt,mention,1
danigarciiaa,lared1061,mention,1
danigarciiaa,marvgcaceres,mention,1
danigarciiaa,marvgcaceres,reply,1
danigarciiaa,publinewsgt,mention,1
danigarciiaa,samuel_pz,mention,1
danigarciiaa,satgt,mention,1
danigarciiaa,soy_502,mention,1
danigarciiaa,viniciogutierr3,mention,1
daniloherreral1,barevalodeleon,mention,1
daniloherreral1,barevalodeleon,reply,1
dannoger,barevalodeleon,mention,1
dannoger,ivanduque,mention,1
dannoger,ivanduque,reply,1
dannyalarcon160,barevalodeleon,mention,1
dannyalarcon160,drgiammattei,mention,1
dannyalarcon160,jimmymoralesgt,mention,1
dannyalarcon160,ottoperezmolina,mention,1
dannyalarcon160,uclcgt,mention,1
dannyalarcon160,vicentecarrera_,mention,1
dannyalarcon160,vicentecarrera_,reply,1
dannyfuture_,barevalodeleon,reply,1
dannyfuture_,diariodeca,mention,1
dannyfuture_,fjimenezmingob,mention,1
dannyfuture_,fjimenezmingob,reply,1
dannyfuture_,mingobguate,mention,1
dannyfuture_,pncdeguatemala,mention,1
dante8219gt,__vadertg,mention,1
dante8219gt,__vadertg,reply,1
dante8219gt,barevalodeleon,mention,1
dante8219gt,congresoguate,mention,1
dante8219gt,usaidguate,mention,1
danydoggy,barevalodeleon,mention,1
danydoggy,drgiammattei,mention,1
danyhgonzalez,_spguatemala,mention,1
danyhgonzalez,barevalodeleon,mention,1
danyhgonzalez,diariodeca,mention,1
danyhgonzalez,dtransitopnc,mention,1
danyhgonzalez,fjimenezmingob,mention,1
danyhgonzalez,fjimenezmingob,reply,1
danyhgonzalez,guatemalagob,mention,1
danyhgonzalez,mingobguate,mention,1
danyhgonzalez,pncdeguatemala,mention,1
danzarinus,barevalodeleon,reply,1
danzarinus,c_smaldonado,mention,1
danzarinus,c_smaldonado,reply,1
danzarinus,el_pais,mention,1
danzarinus,guatemalagob,mention,1
danzarinus,guatemalagob,reply,1
darguingt,barevalodeleon,mention,1
darguingt,mendiamariela,mention,1
darguingt,mendiamariela,reply,1
dark_mastergt,__vadertg,mention,1
dark_mastergt,__vadertg,reply,1
dark_mastergt,barevalodeleon,mention,1
dark_mastergt,congresoguate,mention,1
dark_mastergt,usaidguate,mention,1
darkcraxker,mendiamariela,mention,1
darkcraxker,mendiamariela,reply,1
darkcraxker,santipalomov,mention,1
darkcraxker,ubaldomacu,mention,1
darkcraxker,ubaldomacu,reply,1
darth_cetera,barevalodeleon,mention,1
darth_cetera,guatemalagob,mention,1
darth_cetera,karinherreravp,mention,1
darth_cetera,karinherreravp,reply,1
darth_cetera,viceguatemala,mention,1
darwin_socop,barevalodeleon,mention,1
darwin_socop,guatemalagob,mention,1
darwin_socop,karinherreravp,mention,1
darwin_socop,karinherreravp,reply,1
darwin_socop,viceguatemala,mention,1
darwinboanerges,guatemalagob,mention,1
darwinboanerges,guatemalagob,reply,1
datanow101,barevalodeleon,mention,1
datanow101,mpguatemala,mention,1
datanow101,santipalomov,mention,1
datanow101,ubaldomacu,mention,1
datanow101,ubaldomacu,reply,1
davefilipi,barevalodeleon,reply,1
davefilipi,elquenews,mention,1
davefilipi,elquenews,reply,1
davefilipi,fjimenezmingob,mention,1
davefilipi,royalvaradogt,mention,1
davefilipi,royalvaradogt,reply,1
davezgalindo,barevalodeleon,mention,1
davezgalindo,c_smaldonado,mention,1
davezgalindo,c_smaldonado,reply,1
davezgalindo,el_pais,mention,1
davi99022668,__vadertg,mention,1
davi99022668,__vadertg,reply,1
davi99022668,congresoguate,mention,1
davi99022668,lucreciapeinado,mention,1
davi99022668,maestro_roshi_3,mention,1
davi99022668,maestro_roshi_3,reply,1
davi99022668,oacnudh,mention,1
davi99022668,santipalomov,mention,1
